restaurant_id,dish_id,order_date,quantity,restaurant_name,location,cuisine,partner_id,dish_name,category,price,partner_name,rating
110,305,2025-02-17,1,Baxter-Castillo,New Jessicachester,Indian,22,house,Appetizer,42,Garner-Russo,4.2
107,49,2025-01-06,4,Campbell Inc,South Johnport,Italian,3,within,Dessert,27,Rojas-Duncan,2.4
252,278,2025-02-06,2,Carson Ltd,Lake Juanberg,Mexican,22,fly,Main,15,Garner-Russo,4.2
222,210,2025-01-13,1,Parker Ltd,Lake John,Chinese,22,important,Appetizer,23,Garner-Russo,4.2
104,146,2025-01-31,2,"Peterson, Torres and Thompson",New Rebeccabury,Italian,26,low,Dessert,46,"Fuentes, Mcdaniel and Elliott",4.0
113,109,2025-01-01,2,Bautista-Garcia,South Justin,Italian,30,heavy,Main,24,Miller-Graham,4.9
71,273,2025-02-01,1,Carroll-Boyd,Port Jasonbury,Chinese,24,read,Dessert,23,Russo-Terry,2.6
236,10,2025-02-18,3,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,power,Dessert,9,"Miller, Rodriguez and Greer",1.8
112,248,2025-01-09,4,"Hernandez, Fitzgerald and Thompson",Davidhaven,Italian,2,moment,Appetizer,46,Diaz-Hernandez,4.7
206,318,2025-02-15,2,Martin-Peterson,Ballardton,Mexican,23,hit,Appetizer,40,"Palmer, Webster and Daniels",3.2
49,387,2025-01-18,4,Zamora-Harris,Valerieland,Mexican,1,machine,Main,26,Hall and Sons,4.0
99,337,2025-01-23,2,Grant-Phillips,Butlerstad,Italian,16,organization,Main,20,Coleman Group,2.0
216,30,2025-01-14,1,Johnston and Sons,New Anthonyside,Chinese,20,find,Main,43,Maxwell-Johnson,1.3
228,246,2025-02-04,2,"Watson, Martin and Miller",Cooktown,Indian,22,join,Appetizer,40,Garner-Russo,4.2
99,153,2025-01-07,3,Grant-Phillips,Butlerstad,Italian,16,month,Main,42,Coleman Group,2.0
119,148,2025-01-13,4,Ramirez-Jenkins,Donaldport,Chinese,19,yes,Main,30,Lara and Sons,2.0
72,11,2025-02-22,1,Li PLC,Amyport,Italian,23,turn,Main,36,"Palmer, Webster and Daniels",3.2
205,32,2025-01-04,1,Wilson PLC,Tamaraborough,Chinese,17,leg,Appetizer,38,Mcdonald Inc,4.7
54,165,2025-01-13,4,Heath-Branch,Lake Gregory,Italian,27,common,Appetizer,44,"Miller, Rodriguez and Greer",1.8
235,87,2025-02-06,2,Reyes-Lee,Jennamouth,Indian,13,factor,Dessert,42,Carson and Sons,4.4
283,47,2025-01-21,1,Wang and Sons,Lake Lindabury,Italian,11,sing,Main,24,"Cox, Singh and Moore",2.8
272,58,2025-01-02,1,"Davis, Riddle and Martinez",Alexandermouth,Italian,20,leave,Appetizer,6,Maxwell-Johnson,1.3
156,276,2025-01-15,1,Fisher Group,Port Davidberg,Chinese,7,main,Dessert,38,Lewis-Randolph,2.6
280,331,2025-02-12,4,Macias-Henry,South Erin,Indian,27,move,Main,27,"Miller, Rodriguez and Greer",1.8
160,292,2025-02-09,4,Ponce-Montgomery,South Amberside,Indian,9,time,Dessert,44,Henderson Ltd,3.8
73,344,2025-02-18,4,Santos-Williams,Thomaston,Chinese,11,sort,Appetizer,33,"Cox, Singh and Moore",2.8
173,38,2025-02-06,2,Tran-Hunt,Hannaberg,Indian,3,east,Appetizer,41,Rojas-Duncan,2.4
129,46,2025-01-10,3,Armstrong LLC,New Robert,Mexican,20,be,Main,8,Maxwell-Johnson,1.3
14,382,2025-01-25,4,Jackson Group,Michaelport,Mexican,30,stop,Dessert,20,Miller-Graham,4.9
112,255,2025-02-08,3,"Hernandez, Fitzgerald and Thompson",Davidhaven,Italian,2,detail,Appetizer,46,Diaz-Hernandez,4.7
3,16,2025-01-12,1,Murphy and Sons,Garciamouth,Chinese,13,range,Dessert,10,Carson and Sons,4.4
112,295,2025-02-01,3,"Hernandez, Fitzgerald and Thompson",Davidhaven,Italian,2,production,Dessert,44,Diaz-Hernandez,4.7
172,386,2025-02-14,2,Schmidt-Murphy,Osbornefurt,Indian,8,move,Dessert,27,Barrett-Perkins,1.5
7,381,2025-02-18,3,Cunningham-Diaz,South Emmabury,Mexican,20,manager,Main,15,Maxwell-Johnson,1.3
247,150,2025-01-26,3,Scott-Schaefer,South Sierra,Italian,28,us,Dessert,8,"Edwards, Young and Lynch",4.8
125,234,2025-01-28,3,"Soto, Garcia and Wang",North Donaldmouth,Indian,18,head,Appetizer,35,"Stephens, Allison and Jordan",2.1
192,385,2025-02-06,2,Nolan-Nguyen,Collinsfurt,Chinese,1,two,Main,5,Hall and Sons,4.0
174,218,2025-01-04,1,Matthews-Curtis,East Mary,Italian,26,also,Appetizer,34,"Fuentes, Mcdaniel and Elliott",4.0
164,206,2025-01-22,3,Cortez-Reed,Adamstad,Indian,11,trade,Dessert,11,"Cox, Singh and Moore",2.8
192,168,2025-01-09,1,Nolan-Nguyen,Collinsfurt,Chinese,1,on,Main,19,Hall and Sons,4.0
236,301,2025-02-10,3,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,surface,Dessert,19,"Miller, Rodriguez and Greer",1.8
245,90,2025-02-02,3,Williams-Cox,Port Toddhaven,Chinese,12,suffer,Appetizer,6,Stark-Velez,4.5
63,236,2025-02-03,2,Bowen Ltd,Georgeview,Chinese,8,against,Appetizer,15,Barrett-Perkins,1.5
25,45,2025-02-21,4,Hines-Klein,East Jesusland,Italian,7,send,Appetizer,23,Lewis-Randolph,2.6
203,340,2025-01-11,4,Payne-Turner,Tyronetown,Italian,10,pass,Dessert,14,"Garcia, King and Rodriguez",2.4
45,294,2025-01-21,3,Hall-Lowery,Racheltown,Chinese,29,research,Dessert,17,Hamilton PLC,4.3
248,66,2025-01-18,4,"Cunningham, Smith and Hernandez",North Michele,Indian,16,prepare,Dessert,36,Coleman Group,2.0
204,323,2025-01-10,1,"Baker, Daniels and Price",Howardburgh,Chinese,8,star,Appetizer,44,Barrett-Perkins,1.5
52,39,2025-02-06,2,Acosta-Williams,Karenfort,Indian,22,movement,Main,10,Garner-Russo,4.2
88,108,2025-01-05,3,Howard-Dyer,South Jacobton,Indian,14,full,Main,7,Koch-Lewis,4.5
197,111,2025-01-12,3,"Villarreal, Jones and Morales",South David,Chinese,26,worry,Dessert,48,"Fuentes, Mcdaniel and Elliott",4.0
153,192,2025-01-20,1,"Stewart, Fletcher and Ramsey",North Heatherton,Mexican,14,early,Dessert,42,Koch-Lewis,4.5
122,285,2025-02-08,1,"Pittman, Nelson and Reid",North Diana,Indian,14,recent,Dessert,16,Koch-Lewis,4.5
276,221,2025-01-06,4,Torres and Sons,Edwardsville,Italian,7,computer,Appetizer,31,Lewis-Randolph,2.6
150,323,2025-01-03,3,"Payne, Thompson and Burns",West Bobby,Italian,9,star,Appetizer,44,Henderson Ltd,3.8
50,130,2025-01-15,1,"Evans, Murphy and Perkins",South Michael,Indian,28,deal,Dessert,38,"Edwards, Young and Lynch",4.8
218,132,2025-01-09,2,King-Little,Melindaton,Indian,7,science,Appetizer,36,Lewis-Randolph,2.6
75,216,2025-02-07,4,Duncan and Sons,Anthonyhaven,Chinese,1,take,Main,40,Hall and Sons,4.0
213,103,2025-01-10,3,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,individual,Dessert,17,Mcdonald Inc,4.7
211,264,2025-02-13,3,Murphy and Sons,East Charlesberg,Italian,29,inside,Appetizer,40,Hamilton PLC,4.3
176,252,2025-01-10,1,Miller-Clarke,Elizabethton,Mexican,4,manager,Main,26,Donovan-Brock,2.9
15,174,2025-02-05,4,"Walker, Martin and Howard",Ericshire,Indian,5,lay,Dessert,31,"Mitchell, Martin and Ellis",1.6
30,302,2025-02-17,4,Austin-Garza,New Frankhaven,Chinese,6,might,Main,42,"Norton, Rodriguez and Morrison",2.0
73,187,2025-01-23,4,Santos-Williams,Thomaston,Chinese,11,trip,Appetizer,33,"Cox, Singh and Moore",2.8
52,84,2025-01-02,3,Acosta-Williams,Karenfort,Indian,22,both,Dessert,28,Garner-Russo,4.2
156,48,2025-01-06,2,Fisher Group,Port Davidberg,Chinese,7,single,Main,31,Lewis-Randolph,2.6
40,306,2025-02-12,4,Jenkins and Sons,Johnbury,Mexican,8,red,Main,43,Barrett-Perkins,1.5
33,119,2025-01-31,3,Richards Ltd,Jamesshire,Indian,15,work,Main,44,"Cook, Mcgrath and Nash",3.7
245,121,2025-01-13,1,Williams-Cox,Port Toddhaven,Chinese,12,clearly,Dessert,6,Stark-Velez,4.5
200,201,2025-02-02,3,Everett-Riley,South Shane,Mexican,23,six,Appetizer,42,"Palmer, Webster and Daniels",3.2
138,383,2025-02-09,2,Larsen-Durham,East Emmaborough,Indian,18,first,Dessert,8,"Stephens, Allison and Jordan",2.1
295,79,2025-02-18,2,"Guzman, Olson and Hughes",South Nathan,Chinese,16,past,Appetizer,44,Coleman Group,2.0
210,312,2025-02-10,1,Myers Group,West Danielle,Chinese,26,example,Appetizer,33,"Fuentes, Mcdaniel and Elliott",4.0
51,288,2025-01-29,4,Scott PLC,Port Justinshire,Mexican,12,character,Appetizer,6,Stark-Velez,4.5
103,374,2025-02-22,3,"Baker, Moore and Roach",West Hunter,Italian,18,energy,Main,45,"Stephens, Allison and Jordan",2.1
186,295,2025-02-07,2,"Bautista, Jensen and Stephenson",Dawnborough,Indian,24,production,Dessert,44,Russo-Terry,2.6
94,55,2025-01-26,3,Stout-Lane,Lake Richard,Indian,18,ability,Appetizer,42,"Stephens, Allison and Jordan",2.1
248,22,2025-02-05,2,"Cunningham, Smith and Hernandez",North Michele,Indian,16,both,Dessert,7,Coleman Group,2.0
211,365,2025-01-20,1,Murphy and Sons,East Charlesberg,Italian,29,candidate,Appetizer,43,Hamilton PLC,4.3
32,76,2025-02-05,4,Hanson and Sons,New Douglas,Chinese,15,majority,Appetizer,49,"Cook, Mcgrath and Nash",3.7
151,282,2025-01-13,2,Smith-Beasley,New Tanya,Italian,2,bar,Main,43,Diaz-Hernandez,4.7
204,227,2025-01-20,2,"Baker, Daniels and Price",Howardburgh,Chinese,8,skin,Dessert,35,Barrett-Perkins,1.5
10,324,2025-01-22,3,Shelton PLC,Lake Saraberg,Italian,10,old,Main,42,"Garcia, King and Rodriguez",2.4
63,361,2025-02-07,2,Bowen Ltd,Georgeview,Chinese,8,magazine,Dessert,29,Barrett-Perkins,1.5
101,160,2025-02-15,1,Farmer-Mccall,Davidborough,Indian,7,but,Appetizer,20,Lewis-Randolph,2.6
115,391,2025-01-23,3,"James, Martin and Joseph",West Martin,Indian,30,add,Main,21,Miller-Graham,4.9
184,223,2025-01-07,4,Jones Group,West Deannabury,Chinese,5,up,Dessert,18,"Mitchell, Martin and Ellis",1.6
213,133,2025-02-14,4,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,event,Appetizer,45,Mcdonald Inc,4.7
121,374,2025-01-10,4,Gilmore Ltd,Larrybury,Mexican,7,energy,Main,45,Lewis-Randolph,2.6
256,190,2025-02-06,4,"Flores, Valdez and Kelly",New Holly,Mexican,17,small,Dessert,32,Mcdonald Inc,4.7
110,289,2025-02-02,3,Baxter-Castillo,New Jessicachester,Indian,22,strategy,Main,29,Garner-Russo,4.2
201,390,2025-01-04,2,Hartman Inc,East Dawnburgh,Indian,5,daughter,Dessert,41,"Mitchell, Martin and Ellis",1.6
166,183,2025-01-07,2,Cardenas-Byrd,Benjaminburgh,Chinese,14,reflect,Main,9,Koch-Lewis,4.5
50,97,2025-01-30,4,"Evans, Murphy and Perkins",South Michael,Indian,28,natural,Appetizer,37,"Edwards, Young and Lynch",4.8
161,140,2025-01-06,2,Weaver-Soto,Yorkport,Italian,28,ball,Dessert,42,"Edwards, Young and Lynch",4.8
76,188,2025-02-17,1,Strickland-Frazier,Patriciaton,Italian,12,check,Appetizer,8,Stark-Velez,4.5
111,350,2025-02-12,4,Arnold PLC,Justinport,Indian,10,off,Main,27,"Garcia, King and Rodriguez",2.4
47,335,2025-02-10,1,Miller Inc,Lake Danielville,Chinese,3,happy,Dessert,49,Rojas-Duncan,2.4
191,297,2025-01-14,2,"Trujillo, Mccoy and Dawson",East Michellemouth,Italian,5,gun,Appetizer,26,"Mitchell, Martin and Ellis",1.6
101,191,2025-02-02,1,Farmer-Mccall,Davidborough,Indian,7,rise,Dessert,28,Lewis-Randolph,2.6
154,222,2025-02-22,2,"Mclaughlin, Marks and Gibbs",Christopherside,Chinese,16,music,Dessert,26,Coleman Group,2.0
219,279,2025-01-02,2,Davies-Lloyd,Scottfort,Indian,24,set,Main,30,Russo-Terry,2.6
228,353,2025-02-08,1,"Watson, Martin and Miller",Cooktown,Indian,22,think,Main,13,Garner-Russo,4.2
35,77,2025-02-08,4,Wilson-Hanson,Gordonland,Chinese,27,beautiful,Appetizer,11,"Miller, Rodriguez and Greer",1.8
84,287,2025-01-12,1,"Cunningham, Turner and Gomez",North Beverlyview,Chinese,28,wife,Dessert,37,"Edwards, Young and Lynch",4.8
121,223,2025-01-03,1,Gilmore Ltd,Larrybury,Mexican,7,up,Dessert,18,Lewis-Randolph,2.6
283,290,2025-02-01,1,Wang and Sons,Lake Lindabury,Italian,11,dinner,Main,20,"Cox, Singh and Moore",2.8
206,180,2025-01-05,1,Martin-Peterson,Ballardton,Mexican,23,identify,Dessert,21,"Palmer, Webster and Daniels",3.2
146,394,2025-01-26,4,Villarreal-Le,West Janet,Italian,8,strategy,Appetizer,38,Barrett-Perkins,1.5
90,135,2025-01-20,2,Cooper-Marshall,Hallton,Mexican,9,firm,Main,26,Henderson Ltd,3.8
168,269,2025-02-06,2,Miller-Conner,Griffinport,Mexican,19,kind,Dessert,26,Lara and Sons,2.0
196,254,2025-01-18,2,Ramos-Garcia,Lake Kari,Mexican,16,theory,Appetizer,10,Coleman Group,2.0
130,161,2025-01-19,1,Moss-Moon,Michaelburgh,Indian,30,tough,Appetizer,6,Miller-Graham,4.9
195,44,2025-02-01,4,Chaney-Shepherd,Lake Kimberly,Indian,19,maybe,Dessert,13,Lara and Sons,2.0
129,282,2025-02-06,1,Armstrong LLC,New Robert,Mexican,20,bar,Main,43,Maxwell-Johnson,1.3
191,299,2025-02-15,4,"Trujillo, Mccoy and Dawson",East Michellemouth,Italian,5,wear,Dessert,29,"Mitchell, Martin and Ellis",1.6
268,356,2025-01-27,1,Campbell-Murphy,Bryanton,Italian,5,major,Dessert,5,"Mitchell, Martin and Ellis",1.6
259,130,2025-02-13,3,Moss Ltd,Jarvisberg,Indian,27,deal,Dessert,38,"Miller, Rodriguez and Greer",1.8
227,182,2025-01-13,3,Wilson-Guzman,Floresstad,Mexican,14,image,Main,48,Koch-Lewis,4.5
80,308,2025-01-04,1,Torres and Sons,Lauraview,Mexican,23,lead,Appetizer,36,"Palmer, Webster and Daniels",3.2
75,285,2025-02-11,1,Duncan and Sons,Anthonyhaven,Chinese,1,recent,Dessert,16,Hall and Sons,4.0
29,27,2025-01-17,1,Glover-Smith,South Nicoleburgh,Indian,18,father,Appetizer,30,"Stephens, Allison and Jordan",2.1
162,119,2025-02-18,2,"Dixon, Gomez and Martin",Diazport,Indian,22,work,Main,44,Garner-Russo,4.2
280,70,2025-02-19,2,Macias-Henry,South Erin,Indian,27,contain,Dessert,46,"Miller, Rodriguez and Greer",1.8
134,11,2025-01-15,4,"Anderson, Ross and Wang",Port Cody,Mexican,19,turn,Main,36,Lara and Sons,2.0
122,372,2025-01-31,4,"Pittman, Nelson and Reid",North Diana,Indian,14,none,Appetizer,21,Koch-Lewis,4.5
106,5,2025-02-08,1,Pierce-Lang,Emilyville,Chinese,18,television,Main,10,"Stephens, Allison and Jordan",2.1
127,294,2025-01-05,4,"Johnson, Perry and Garcia",Davismouth,Indian,3,research,Dessert,17,Rojas-Duncan,2.4
220,95,2025-01-07,1,Herrera-Smith,Phillipsfurt,Chinese,2,main,Main,39,Diaz-Hernandez,4.7
232,141,2025-02-07,4,"Bryan, Jensen and Roberts",West Janefort,Indian,20,state,Appetizer,29,Maxwell-Johnson,1.3
11,74,2025-01-30,1,"Bentley, Butler and Conrad",South Tammyland,Italian,24,cup,Appetizer,22,Russo-Terry,2.6
104,292,2025-02-05,2,"Peterson, Torres and Thompson",New Rebeccabury,Italian,26,time,Dessert,44,"Fuentes, Mcdaniel and Elliott",4.0
214,353,2025-02-21,1,"Petty, Morris and Spencer",West Larryport,Italian,7,think,Main,13,Lewis-Randolph,2.6
226,296,2025-02-02,2,Price-Petty,West Mariastad,Mexican,21,player,Main,26,Scott PLC,1.6
119,384,2025-01-21,4,Ramirez-Jenkins,Donaldport,Chinese,19,three,Dessert,33,Lara and Sons,2.0
234,304,2025-01-31,1,Willis Group,Joelside,Mexican,1,for,Dessert,14,Hall and Sons,4.0
149,256,2025-01-22,2,"Williams, Jones and Howard",Lake Jerryburgh,Italian,11,employee,Main,27,"Cox, Singh and Moore",2.8
229,76,2025-02-07,4,Pratt and Sons,Jeremiahmouth,Italian,1,majority,Appetizer,49,Hall and Sons,4.0
277,289,2025-02-12,4,Mercer-Wood,Christineville,Italian,4,strategy,Main,29,Donovan-Brock,2.9
254,180,2025-02-20,3,May Ltd,Port Michaeltown,Italian,5,identify,Dessert,21,"Mitchell, Martin and Ellis",1.6
236,291,2025-01-06,2,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,Republican,Dessert,19,"Miller, Rodriguez and Greer",1.8
139,185,2025-01-16,3,Patrick Ltd,Lake John,Chinese,20,product,Dessert,9,Maxwell-Johnson,1.3
160,77,2025-01-31,3,Ponce-Montgomery,South Amberside,Indian,9,beautiful,Appetizer,11,Henderson Ltd,3.8
127,92,2025-02-10,1,"Johnson, Perry and Garcia",Davismouth,Indian,3,film,Dessert,35,Rojas-Duncan,2.4
211,125,2025-01-27,1,Murphy and Sons,East Charlesberg,Italian,29,wrong,Main,15,Hamilton PLC,4.3
124,270,2025-01-20,4,Gutierrez Inc,Yolandachester,Mexican,8,writer,Appetizer,17,Barrett-Perkins,1.5
205,305,2025-01-06,4,Wilson PLC,Tamaraborough,Chinese,17,house,Appetizer,42,Mcdonald Inc,4.7
159,172,2025-02-01,1,"Evans, Holmes and Howell",Welchshire,Indian,23,bring,Dessert,24,"Palmer, Webster and Daniels",3.2
71,125,2025-02-09,3,Carroll-Boyd,Port Jasonbury,Chinese,24,wrong,Main,15,Russo-Terry,2.6
298,286,2025-01-27,3,"Pena, Miller and Browning",East Gabrielside,Chinese,15,open,Appetizer,15,"Cook, Mcgrath and Nash",3.7
239,291,2025-01-02,2,"Jones, Johnson and Garcia",Jennifermouth,Chinese,24,Republican,Dessert,19,Russo-Terry,2.6
191,84,2025-01-08,3,"Trujillo, Mccoy and Dawson",East Michellemouth,Italian,5,both,Dessert,28,"Mitchell, Martin and Ellis",1.6
132,70,2025-01-28,3,"Patel, Johnson and Perry",South Amber,Mexican,23,contain,Dessert,46,"Palmer, Webster and Daniels",3.2
36,230,2025-01-24,2,Mckinney Group,Joshuaside,Italian,5,option,Dessert,44,"Mitchell, Martin and Ellis",1.6
121,128,2025-01-24,3,Gilmore Ltd,Larrybury,Mexican,7,of,Appetizer,43,Lewis-Randolph,2.6
190,198,2025-01-21,4,Jefferson LLC,Campbellbury,Mexican,4,billion,Appetizer,26,Donovan-Brock,2.9
29,3,2025-02-09,1,Glover-Smith,South Nicoleburgh,Indian,18,history,Appetizer,33,"Stephens, Allison and Jordan",2.1
30,14,2025-02-15,4,Austin-Garza,New Frankhaven,Chinese,6,item,Main,20,"Norton, Rodriguez and Morrison",2.0
257,383,2025-02-07,3,Mendez-Austin,North Catherine,Indian,30,first,Dessert,8,Miller-Graham,4.9
297,97,2025-02-22,2,"Wiley, Ingram and Lopez",Morristown,Indian,2,natural,Appetizer,37,Diaz-Hernandez,4.7
66,86,2025-02-08,4,"Macdonald, Larson and Potts",East Brianshire,Mexican,16,outside,Appetizer,34,Coleman Group,2.0
233,209,2025-01-09,1,Brooks-Boyd,Wendybury,Indian,14,worry,Main,38,Koch-Lewis,4.5
68,388,2025-01-12,1,Anderson Ltd,North Duane,Mexican,9,actually,Dessert,35,Henderson Ltd,3.8
22,144,2025-02-05,1,"Duffy, Hill and Logan",North Linda,Chinese,3,similar,Main,42,Rojas-Duncan,2.4
10,68,2025-02-10,1,Shelton PLC,Lake Saraberg,Italian,10,space,Main,49,"Garcia, King and Rodriguez",2.4
243,65,2025-01-29,2,Lester and Sons,Porterfurt,Indian,11,reality,Appetizer,27,"Cox, Singh and Moore",2.8
69,119,2025-01-16,2,"Rivas, Beasley and Perez",Princeville,Chinese,2,work,Main,44,Diaz-Hernandez,4.7
220,180,2025-02-09,2,Herrera-Smith,Phillipsfurt,Chinese,2,identify,Dessert,21,Diaz-Hernandez,4.7
11,233,2025-02-03,3,"Bentley, Butler and Conrad",South Tammyland,Italian,24,morning,Dessert,13,Russo-Terry,2.6
108,267,2025-01-03,4,Mccall-Thomas,Port Ericville,Chinese,3,field,Appetizer,33,Rojas-Duncan,2.4
79,46,2025-01-11,1,Lewis-Garcia,West Granttown,Indian,18,be,Main,8,"Stephens, Allison and Jordan",2.1
83,124,2025-01-28,2,"Franco, Rocha and Randall",North Clifford,Mexican,5,help,Main,39,"Mitchell, Martin and Ellis",1.6
111,220,2025-02-08,2,Arnold PLC,Justinport,Indian,10,still,Main,34,"Garcia, King and Rodriguez",2.4
67,334,2025-01-28,2,"Patterson, Moore and Morgan",East Roberthaven,Chinese,30,within,Dessert,45,Miller-Graham,4.9
83,155,2025-01-14,2,"Franco, Rocha and Randall",North Clifford,Mexican,5,study,Main,48,"Mitchell, Martin and Ellis",1.6
172,326,2025-01-22,2,Schmidt-Murphy,Osbornefurt,Indian,8,win,Main,27,Barrett-Perkins,1.5
289,50,2025-01-25,1,"Wilson, Mcdaniel and Torres",Wesleyshire,Chinese,29,know,Appetizer,16,Hamilton PLC,4.3
84,182,2025-01-07,2,"Cunningham, Turner and Gomez",North Beverlyview,Chinese,28,image,Main,48,"Edwards, Young and Lynch",4.8
36,384,2025-01-25,1,Mckinney Group,Joshuaside,Italian,5,three,Dessert,33,"Mitchell, Martin and Ellis",1.6
119,375,2025-01-18,1,Ramirez-Jenkins,Donaldport,Chinese,19,learn,Dessert,39,Lara and Sons,2.0
243,32,2025-02-16,3,Lester and Sons,Porterfurt,Indian,11,leg,Appetizer,38,"Cox, Singh and Moore",2.8
14,209,2025-01-07,2,Jackson Group,Michaelport,Mexican,30,worry,Main,38,Miller-Graham,4.9
136,322,2025-02-15,4,"Lewis, Scott and Foley",Thomasland,Indian,28,then,Main,36,"Edwards, Young and Lynch",4.8
268,327,2025-01-04,1,Campbell-Murphy,Bryanton,Italian,5,thousand,Appetizer,41,"Mitchell, Martin and Ellis",1.6
200,195,2025-02-17,4,Everett-Riley,South Shane,Mexican,23,parent,Main,18,"Palmer, Webster and Daniels",3.2
287,372,2025-01-29,2,"Smith, Wells and Stuart",Oscarport,Chinese,25,none,Appetizer,21,Sullivan-Lee,4.7
67,148,2025-01-13,4,"Patterson, Moore and Morgan",East Roberthaven,Chinese,30,yes,Main,30,Miller-Graham,4.9
148,356,2025-01-05,4,Brown Ltd,West Cathyfurt,Mexican,17,major,Dessert,5,Mcdonald Inc,4.7
155,175,2025-01-23,1,Thornton and Sons,Brandonstad,Chinese,23,rather,Dessert,39,"Palmer, Webster and Daniels",3.2
223,132,2025-02-11,1,Woods-Weiss,Hernandezmouth,Italian,19,science,Appetizer,36,Lara and Sons,2.0
172,139,2025-02-05,2,Schmidt-Murphy,Osbornefurt,Indian,8,serve,Appetizer,40,Barrett-Perkins,1.5
139,92,2025-01-16,3,Patrick Ltd,Lake John,Chinese,20,film,Dessert,35,Maxwell-Johnson,1.3
63,38,2025-01-20,1,Bowen Ltd,Georgeview,Chinese,8,east,Appetizer,41,Barrett-Perkins,1.5
220,130,2025-01-07,3,Herrera-Smith,Phillipsfurt,Chinese,2,deal,Dessert,38,Diaz-Hernandez,4.7
82,102,2025-02-08,1,"Martinez, Parker and Davis",New Janice,Mexican,21,reveal,Main,28,Scott PLC,1.6
208,364,2025-02-03,2,Cook-Frank,New Amandaview,Mexican,16,produce,Dessert,14,Coleman Group,2.0
85,371,2025-02-14,3,"Duncan, Ortiz and Baker",Garciamouth,Chinese,29,forward,Appetizer,22,Hamilton PLC,4.3
122,59,2025-02-15,4,"Pittman, Nelson and Reid",North Diana,Indian,14,eat,Dessert,42,Koch-Lewis,4.5
126,32,2025-01-10,2,"Crane, Daniels and Trevino",Port Rebecca,Italian,13,leg,Appetizer,38,Carson and Sons,4.4
210,264,2025-02-07,4,Myers Group,West Danielle,Chinese,26,inside,Appetizer,40,"Fuentes, Mcdaniel and Elliott",4.0
283,34,2025-01-17,2,Wang and Sons,Lake Lindabury,Italian,11,all,Appetizer,29,"Cox, Singh and Moore",2.8
118,123,2025-02-17,4,"Brewer, Rhodes and White",Kevinton,Chinese,6,right,Appetizer,23,"Norton, Rodriguez and Morrison",2.0
153,342,2025-01-23,2,"Stewart, Fletcher and Ramsey",North Heatherton,Mexican,14,agreement,Appetizer,47,Koch-Lewis,4.5
18,31,2025-01-17,4,Moore-Hartman,North Johntown,Indian,11,behavior,Appetizer,7,"Cox, Singh and Moore",2.8
148,304,2025-02-21,2,Brown Ltd,West Cathyfurt,Mexican,17,for,Dessert,14,Mcdonald Inc,4.7
210,391,2025-02-18,1,Myers Group,West Danielle,Chinese,26,add,Main,21,"Fuentes, Mcdaniel and Elliott",4.0
234,331,2025-02-05,3,Willis Group,Joelside,Mexican,1,move,Main,27,Hall and Sons,4.0
58,87,2025-01-28,1,"Riley, Li and Lee",Lake Melissa,Mexican,12,factor,Dessert,42,Stark-Velez,4.5
236,121,2025-01-24,3,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,clearly,Dessert,6,"Miller, Rodriguez and Greer",1.8
108,202,2025-02-19,2,Mccall-Thomas,Port Ericville,Chinese,3,child,Dessert,19,Rojas-Duncan,2.4
279,313,2025-02-04,1,Brown LLC,Stonemouth,Indian,22,or,Main,48,Garner-Russo,4.2
160,96,2025-02-17,3,Ponce-Montgomery,South Amberside,Indian,9,nation,Main,49,Henderson Ltd,3.8
